Unnamed: 0,idx,Filing_Date,Trade_Date,Ticker,Company_Name,Industry,Insider_Amount,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,1yr,2yr,2w%,1m%,2m%,3m%,4m%,5m%,6m%,7m%,8m%,9m%,10m%,11m%,1yr%,2yr%,active,done,skip,source,exchange
65,66,2016-10-13,2016-01-12,RT,Ruby Tuesday Inc,Eating Places,8.0,P - Purchase,0.0,1386894.0,2963503.0,88.0,8097804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
66,67,2016-10-13,2016-07-06,SEV,"Sevcon, Inc.",Electrical Industrial Apparatus,4.0,P - Purchase,0.0,1511139.0,2027950.0,292.0,13807609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
67,68,2016-10-07,2016-10-06,EXA,Exa Corp,Prepackaged Software,4.0,P - Purchase,0.0,126934.0,262055.0,94.0,1407864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
68,69,2016-10-06,2016-10-06,SYRG,Synergy Resources Corp,Crude Petroleum & Natural Gas,4.0,P - Purchase,0.0,294071.0,2389687.0,14.0,1502136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
69,70,2016-10-04,2016-09-30,EUSP,Eurosite Power Inc.,Electric & Other Services Combined,5.0,P - Purchase,0.0,18115004.0,30280602.0,149.0,10056876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
70,71,2016-10-03,2016-09-29,PTHN,Patheon N.V.,Pharmaceutical Preparations,4.0,P - Purchase,0.0,148800.0,172610.0,625.0,3643306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
71,72,2016-10-03,2016-09-29,HSGX,Histogenics Corp,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",5.0,P - Purchase,0.0,1911538.0,7658794.0,33.0,18604909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
72,73,2016-09-30,2016-09-28,VVV,Valvoline Inc,Miscellaneous Products of Petroleum & Coal,6.0,P - Purchase,0.0,92500.0,92500.0,0.0,2035000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
73,74,2016-09-28,2016-05-09,PSG,Performance Sports Group Ltd.,Sporting & Athletic Goods,5.0,P - Purchase,0.0,1756280.0,13085769.0,16.0,7498066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,
74,75,2016-09-28,2016-09-26,STAG,"Stag Industrial, Inc.",Real Estate Investment Trusts,6.0,P - Purchase,0.0,64145.0,237753.0,37.0,1194344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
75,76,2016-09-23,2016-09-23,ENPH,"Enphase Energy, Inc.",Semiconductors & Related Devices,8.0,P - Purchase,0.0,5443678.0,23266135.0,31.0,29271128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
76,77,2016-09-22,2016-09-21,CAPR,"Capricor Therapeutics, Inc.",Pharmaceutical Preparations,5.0,P - Purchase,0.0,3578476.0,9957693.0,56.0,10989986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
77,78,2016-09-22,2015-05-04,TBRA,"Tobira Therapeutics, Inc.",Pharmaceutical Preparations,14.0,P - Purchase,0.0,23077554.0,49901901.0,86.0,156321312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
78,79,2016-09-22,2016-09-20,IMDZ,Immune Design Corp.,Pharmaceutical Preparations,9.0,P - Purchase,0.0,3979947.0,20129611.0,25.0,38836864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
79,80,2016-09-21,2016-09-20,GCO,Genesco Inc,Shoe Stores,4.0,P - Purchase,0.0,15700.0,44390.0,55.0,867356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
80,81,2016-09-21,2016-09-20,CHK,Chesapeake Energy Corp,Crude Petroleum & Natural Gas,7.0,P - Purchase,0.0,4307332.0,5954131.0,262.0,64262625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
81,82,2016-09-20,2016-09-16,HOME,At Home Group Inc.,"Home Furniture, Furnishings & Equipment Stores",4.0,P - Purchase,0.0,114772.0,115439.0,999.0,1516702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
84,85,2016-09-19,2016-09-16,PRSC,Providence Service Corp,Social Services,4.0,P - Purchase,0.0,463627.0,1914500.0,32.0,6235062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
85,86,2016-09-19,2016-09-16,INOV,"Inovalon Holdings, Inc.",Computer Processing & Data Preparation,5.0,P - Purchase,0.0,204000.0,224608.0,990.0,3814910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
83,84,2016-09-19,2013-04-09,WBB,"Westbury Bancorp, Inc.",State Commercial Banks,7.0,P - Purchase,0.0,121943.0,130859.0,999.0,1314330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
82,83,2016-09-19,2016-09-15,FBK,Fb Financial Corp,State Commercial Banks,4.0,P - Purchase,0.0,96100.0,96100.0,0.0,1825900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
86,87,2016-09-16,2016-09-15,SCYX,Scynexis Inc,Pharmaceutical Preparations,5.0,P - Purchase,0.0,1237733.0,2161465.0,134.0,11059834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
87,88,2016-09-15,2016-09-13,ACRE,Ares Commercial Real Estate Corp,Real Estate Investment Trusts,8.0,P - Purchase,0.0,889733.0,2438272.0,57.0,14654574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
88,89,2016-09-15,2016-09-13,FRPT,"Freshpet, Inc.",Grain Mill Products,4.0,P - Purchase,0.0,93716.0,101216.0,999.0,1148120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
89,90,2016-09-15,2016-09-14,HMSY,Hms Holdings Corp,Business Services,4.0,P - Purchase,0.0,52760.0,151134.0,54.0,914857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
90,91,2016-09-14,2016-09-14,WKHS,Workhorse Group Inc.,Motor Vehicles & Passenger Car Bodies,4.0,P - Purchase,0.0,62746923.0,76846201.0,445.0,8864149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
91,92,2016-09-13,2016-09-13,IRET,Investors Real Estate Trust,Real Estate Investment Trusts,5.0,P - Purchase,0.0,114900.0,150449.0,323.0,1417967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
92,93,2016-09-13,2016-09-12,SFM,"Sprouts Farmers Market, Inc.",Grocery Stores,9.0,P - Purchase,0.0,441300.0,624825.0,240.0,8029398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
93,94,2016-09-13,2016-09-12,MSG,Madison Square Garden Co,Cable & Other Pay Television Services,4.0,P - Purchase,0.0,134828.0,404633.0,50.0,3937253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,
94,95,2016-09-12,2015-11-03,JASN,"Jason Industries, Inc.",Miscellaneous Manufacturing Industries,12.0,P - Purchase,0.0,2439400.0,9672186.0,34.0,16942027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
95,96,2016-09-12,2016-09-08,QSR,Restaurant Brands International Inc.,Eating Places,7.0,P - Purchase,0.0,6178790.0,6321417.0,999.0,213001391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
96,97,2016-09-12,2016-09-09,PBF,Pbf Energy Inc.,Petroleum Refining,5.0,P - Purchase,0.0,284800.0,469444.0,154.0,7169427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
97,98,2016-09-12,2012-12-13,LAWS,Lawson Products Inc,"Machinery, Equipment & Supplies",4.0,P - Purchase,0.0,882067.0,2993658.0,42.0,11791777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
98,99,2016-09-09,2016-09-08,WNRL,"Western Refining Logistics, LP",Pipe Lines (No Natural Gas),9.0,P - Purchase,0.0,1906218.0,1541840.0,-523.0,42285393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
99,100,2016-09-09,2016-09-08,ANF,Abercrombie & Fitch Co ,Family Clothing Stores,6.0,P - Purchase,0.0,170200.0,198823.0,595.0,4463926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
100,101,2016-09-09,2013-01-17,HEI,Heico Corp,Aircraft Engines & Engine Parts,8.0,P - Purchase,0.0,29780.0,74783.0,66.0,1526994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
103,104,2016-09-08,2016-09-07,ASB,Associated Banc-Corp,State Commercial Banks,6.0,P - Purchase,0.0,173290.0,154000.0,-898.0,4397557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
101,102,2016-09-08,2015-03-17,SUM,"Summit Materials, Inc.",Mining & Quarrying of Nonmetallic Minerals,4.0,P - Purchase,0.0,77000.0,79152.0,999.0,1391580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
102,103,2016-09-08,2016-09-06,SBCP,"Sunshine Bancorp, Inc.","Savings Institution, Federally Chartered",4.0,P - Purchase,0.0,87507.0,141960.0,161.0,1207721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
104,105,2016-09-07,2015-10-06,SQNM,Sequenom Inc,Measuring & Controlling Devices,4.0,P - Purchase,0.0,38499530.0,135268701.0,40.0,91855423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
105,106,2016-09-06,2016-09-06,ZTS,Zoetis Inc.,Pharmaceutical Preparations,7.0,P - Purchase,0.0,38500.0,38500.0,0.0,1089141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
106,107,2016-09-06,2012-08-10,UAL,"United Continental Holdings, Inc.","Air Transportation, Scheduled",14.0,P - Purchase,0.0,4045400.0,33529248.0,14.0,206296785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
107,108,2016-09-02,2016-08-31,PEGI,Pattern Energy Group Inc.,Electric Services,4.0,P - Purchase,0.0,29000.0,149204.0,24.0,701481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
108,109,2016-09-02,2016-08-31,MTDR,Matador Resources Co,Crude Petroleum & Natural Gas,8.0,P - Purchase,0.0,289501.0,2118693.0,16.0,3619354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
109,110,2016-09-01,2016-08-30,RNDB,"Randolph Bancorp, Inc.",State Commercial Banks,9.0,P - Purchase,0.0,210581.0,214230.0,999.0,2128440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
111,112,2016-08-31,2014-05-09,XON,Intrexon Corp,Commercial Physical & Biological Research,7.0,P - Purchase,0.0,218800.0,331063.0,195.0,4435281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
110,111,2016-08-31,2016-08-30,AAP,Advance Auto Parts Inc,Auto & Home Supply Stores,4.0,P - Purchase,0.0,813304.0,2806017.0,41.0,126281155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
112,113,2016-08-26,2014-08-12,HLF,Herbalife Ltd.,"Drugs, Proprietaries & Druggists' Sundries",8.0,P - Purchase,0.0,2416999.0,19735340.0,14.0,141992004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
113,114,2016-08-26,2016-08-25,PINC,"Premier, Inc.",Management Services,4.0,P - Purchase,0.0,28000.0,155081.0,22.0,771640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
114,115,2016-08-25,2013-02-12,XONE,Exone Co,Printing Trades Machinery & Equipment,4.0,P - Purchase,0.0,1504077.0,4279255.0,54.0,14034360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
115,116,2016-08-22,2013-03-15,ARR,"Armour Residential Reit, Inc.",Real Estate Investment Trusts,6.0,P - Purchase,0.0,256300.0,840815.0,44.0,1841602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
116,117,2016-08-22,2016-08-18,BLL,Ball Corp,Metal Cans,7.0,P - Purchase,0.0,28000.0,36488.0,330.0,2236996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
117,118,2016-08-19,2016-08-18,CHTR,"Charter Communications, Inc. ",Cable & Other Pay Television Services,4.0,P - Purchase,0.0,10200.0,29156.0,54.0,1029862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
120,121,2016-08-18,2016-08-17,MCEP,"Mid-Con Energy Partners, LP",Crude Petroleum & Natural Gas,5.0,P - Purchase,0.0,164500.0,687941.0,31.0,1559326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
121,122,2016-08-18,2016-08-15,QHC,Quorum Health Corp,General Medical & Surgical Hospitals,5.0,P - Purchase,0.0,266200.0,656775.0,68.0,2092990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
118,119,2016-08-18,2016-08-16,RETA,Reata Pharmaceuticals Inc,Pharmaceutical Preparations,8.0,P - Purchase,0.0,6803328.0,7376790.0,999.0,87945642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
119,120,2016-08-18,2016-08-16,PTGX,"Protagonist Therapeutics, Inc",Pharmaceutical Preparations,5.0,P - Purchase,0.0,2916665.0,11554657.0,34.0,34999980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
122,123,2016-08-16,2016-08-16,CF,"Cf Industries Holdings, Inc.",Agricultural Chemicals,7.0,P - Purchase,0.0,124633.0,437654.0,40.0,4677169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,
123,124,2016-08-15,2016-08-11,COP,Conocophillips,Petroleum Refining,4.0,P - Purchase,0.0,52500.0,88833.0,144.0,2480144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
124,125,2016-08-15,2015-07-01,GRBK,"Green Brick Partners, Inc.",Operative Builders,4.0,P - Purchase,0.0,4782802.0,8321507.0,135.0,38456122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NASDAQ
125,126,2016-08-15,2016-08-12,VTL,Vital Therapies Inc,Pharmaceutical Preparations,4.0,P - Purchase,0.0,157767.0,343845.0,85.0,1174287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
126,127,2016-08-11,2015-06-12,DEA,"Easterly Government Properties, Inc.",Real Estate Investment Trusts,5.0,P - Purchase,0.0,239548.0,294129.0,439.0,3789532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
127,128,2016-08-08,2016-08-04,STDY,Steadymed Ltd.,Pharmaceutical Preparations,4.0,P - Purchase,0.0,2580872.0,10587543.0,32.0,12038799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
128,129,2016-08-04,2016-08-03,DAL,Delta Air Lines Inc ,"Air Transportation, Scheduled",7.0,P - Purchase,0.0,128415.0,460840.0,39.0,2419162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
129,130,2016-08-03,2016-08-01,UFI,Unifi Inc,Textile Mill Products,4.0,P - Purchase,0.0,116349.0,1034607.0,13.0,1687223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
130,131,2016-08-03,2016-07-29,ILIU,Interleukin Genetics Inc,In Vitro & In Vivo Diagnostic Substances,14.0,P - Purchase,0.0,504775414.0,742919478.0,212.0,50407141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,
131,132,2016-08-03,2013-04-18,BAC,Bank of America Corp ,National Commercial Banks,7.0,P - Purchase,0.0,720794.0,1272507.0,131.0,6177975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,,NYSE
